,genre,tempo,time sig,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,Artist,Track,preview
13795,death-metal,85.0,4,0,4.05e-05,0.304,0.976,0.477,0.275,-5.41,0.114,0.204,Pestilence,Twisted Truth,https://p.scdn.co/mp3-preview/d3c7e4a84bf50d1d40baf77375d92ac9723f9b2c?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13796,death-metal,110.0,3,1,6.64e-06,0.265,0.99,0.803,0.283,-3.489,0.22,0.0499,Immolation,The Purge,
13797,death-metal,105.0,4,1,3.51e-06,0.286,0.895,0.359,0.356,-8.132,0.0554,0.165,Autopsy,Embalmed,
13798,death-metal,118.0,4,1,1.36e-05,0.497,0.966,0.00897,0.151,-8.118,0.0959,0.391,Morbid Angel,Vengeance Is Mine,https://p.scdn.co/mp3-preview/5f440903e15b2ba2166b6db896854d102aeeed33?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13799,deep-house,127.0,4,1,0.689,0.602,0.874,0.923,0.103,-7.458,0.0475,0.0611,Popof,Serenity,https://p.scdn.co/mp3-preview/14564a6ccddb57862cbd7dc8f2d8a3dcd3f273e3?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13800,deep-house,120.0,4,1,0.0858,0.857,0.668,0.738,0.121,-10.806,0.2,0.426,Ron Trent,Morning Factory,
13801,deep-house,127.0,4,0,0.00202,0.631,0.912,0.801,0.117,-4.574,0.0734,0.77,The Youngsters,Smile (Profil'S Mix - Edit),
13802,deep-house,116.0,4,0,0.0208,0.802,0.515,0.91,0.167,-8.722,0.059,0.536,Karmon,No Illusion,https://p.scdn.co/mp3-preview/2603346d57132191980701303da8d17513e37477?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13803,deep-house,122.0,4,0,0.0323,0.808,0.479,0.889,0.137,-10.044,0.0669,0.277,Rootstrax,Deep N Raw,https://p.scdn.co/mp3-preview/4367b21fefc5f0a459902fd6f863bc0b505045c4?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13804,deep-house,120.0,4,1,0.00874,0.833,0.397,0.88,0.107,-11.671,0.0608,0.692,Larse,The More I Want - Eivissa Edit,
13805,deep-house,114.0,4,0,0.761,0.821,0.564,0.311,0.104,-7.543,0.113,0.847,Shift K3Y,Touch - Oxford Remix,https://p.scdn.co/mp3-preview/6cd4a094e2e20542a44a10a428aaf6be0754f098?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13806,deep-house,117.0,4,1,0.234,0.808,0.743,0.00113,0.509,-9.04,0.0363,0.528,John Talabot,So Will Be Now... feat. Pional,
13807,deep-house,122.0,4,0,0.039,0.75,0.755,0.906,0.203,-9.044,0.051,0.73,Joris Voorn,Ringo - Original,
13808,deep-house,124.0,4,1,0.00544,0.72,0.595,0.843,0.318,-9.383,0.0364,0.132,Hot Since 82,The End,https://p.scdn.co/mp3-preview/b370d162a67d2e81b44c36f54253a6ce7afc4a1b?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13809,deep-house,122.0,4,0,0.0805,0.789,0.79,0.00012,0.0507,-6.984,0.035,0.626,Tube & Berger,Come On Now (Set It Off),https://p.scdn.co/mp3-preview/0c404d23571fcdd522987fb26cd7b1e63f507e4d?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13810,deep-house,123.0,4,1,0.00261,0.783,0.622,0.0122,0.0641,-6.384,0.0366,0.878,Lilly Wood and The Prick,Prayer in C - Robin Schulz Remix,https://p.scdn.co/mp3-preview/6e8aa0379c9a9e6413975697492afa2cb8e49a02?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13811,deep-house,107.0,4,0,0.145,0.705,0.914,0.000379,0.0906,-4.183,0.0378,0.432,Mikky Ekko,Kids - Oliver Nelson Remix,https://p.scdn.co/mp3-preview/f61671f5fffaaa2e1b9b1b5fa048197af25133a3?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13812,deep-house,145.0,4,1,0.0453,0.603,0.827,0.619,0.0833,-7.372,0.0718,0.312,Hermitude,HyperParadise - Flume Remix,
13813,deep-house,124.0,4,0,0.212,0.805,0.505,0.707,0.186,-6.988,0.101,0.709,Kidnap,Animaux,
13814,deep-house,122.0,4,0,0.00305,0.865,0.594,0.325,0.0795,-8.436,0.0684,0.494,WEISS,The Guitar Man - Original Mix,https://p.scdn.co/mp3-preview/5afe619a2d877234542173b71e414fb82e79c4b9?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13815,deep-house,130.0,4,0,0.185,0.678,0.494,0.0094,0.201,-9.539,0.245,0.0763,Henry Krinkle,Stay,
13816,deep-house,108.0,4,0,0.0148,0.632,0.861,0.498,0.231,-6.786,0.0392,0.216,MØ,Maiden - Yen Sleep Remix,https://p.scdn.co/mp3-preview/b3cf0d3aa69f5753b54a1fbdcea8bddc4c6b011f?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13817,deep-house,120.0,4,0,0.0131,0.776,0.572,0.501,0.0903,-7.579,0.0311,0.18,Avicii,Wake Me Up - PANG! Slowing Things Down Remix,
13818,deep-house,124.0,4,0,0.0802,0.87,0.554,0.0739,0.115,-5.828,0.0635,0.462,Tom Odell,Another Love - Zwette Edit,https://p.scdn.co/mp3-preview/eea2102a48f801da7e02e462965a98d36976bde7?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13819,deep-house,122.0,4,0,0.00118,0.809,0.776,0.755,0.0353,-9.579,0.0574,0.949,Ferreck Dawn,Love Too Deep - Original Mix,
13820,deep-house,120.0,4,1,0.00204,0.781,0.742,0.847,0.051,-8.327,0.0513,0.235,Hot Since 82,Leave Me,https://p.scdn.co/mp3-preview/2fcfd4f072838286193078e81f5676c9ce553592?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13821,deep-house,116.0,3,1,0.196,0.809,0.33,0.646,0.0981,-14.232,0.0668,0.719,Art Department,Touch You Gently,
13822,deep-house,124.0,4,0,0.00176,0.681,0.835,0.00183,0.354,-5.705,0.049,0.469,Duke Dumont,Need U (100%) [feat. A*M*E] - Radio Edit,https://p.scdn.co/mp3-preview/bdaabbae3963a3515401bb92083115cae9a86686?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13823,deep-house,120.0,4,1,0.0164,0.867,0.411,0.372,0.18,-9.171,0.0798,0.471,Finnebassen,What You Do - Original Mix,https://p.scdn.co/mp3-preview/a21cc81ed6f558325ccff0bb166cf8ae3e0318e0?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13824,deep-house,114.0,4,0,0.0628,0.824,0.704,0.409,0.0997,-7.139,0.117,0.393,Kris Menace,Waiting for You - Fingerpaint Remix,https://p.scdn.co/mp3-preview/8aeb6d8238d6552bd173a8b35e8923efc893c1b4?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13825,deep-house,123.0,4,1,0.0423,0.875,0.617,0.0597,0.64,-6.842,0.0614,0.573,Eats Everything,The Gettup,
13826,deep-house,116.0,4,1,0.353,0.814,0.494,0.919,0.0938,-9.939,0.0662,0.5,Kitano,Going Home,https://p.scdn.co/mp3-preview/4dd50753f055aa4eae3aa7dc437800981b5269e5?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13827,deep-house,130.0,4,0,0.0118,0.75,0.883,0.169,0.136,-4.119,0.158,0.692,Disclosure,You & Me,
13828,deep-house,128.0,4,1,0.14,0.817,0.76,0.00449,0.4,-8.516,0.0507,0.58,Nina Simone,Sinnerman - Felix Da Housecat's Heavenly House Mix,
13829,deep-house,120.0,4,0,0.068,0.837,0.57,0.428,0.248,-11.927,0.066,0.292,Kant,Never You Mind,https://p.scdn.co/mp3-preview/c0d452896ac6de5936d6224ae06e73529f19d35e?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13830,deep-house,126.0,4,1,0.00211,0.782,0.923,0.764,0.384,-5.535,0.16,0.606,Muzzaik,Closer - Original Mix,
13831,deep-house,118.0,4,0,0.0114,0.847,0.612,0.00339,0.108,-6.164,0.0819,0.573,Jazzanova,I Can See (Konstantin Sibold Remix),https://p.scdn.co/mp3-preview/9ad6e1c3892cf198eba07b9683add8d072b4a929?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13832,deep-house,126.0,4,1,0.029,0.801,0.368,0.625,0.0448,-18.378,0.0609,0.827,Cunnie Williams,Spirit - MAW Mix,
13833,deep-house,124.0,4,1,0.00603,0.855,0.573,0.0277,0.059,-9.146,0.0794,0.819,Hot Natured,Forward Motion (Original),
13834,deep-house,128.0,4,0,0.271,0.808,0.467,6.97e-05,0.112,-8.688,0.156,0.0312,Kölsch,Loreley - Original Mix,
13835,deep-house,130.0,4,0,0.00364,0.758,0.834,0.76,0.157,-6.389,0.0405,0.262,Gorgon City,Odyssey,
13836,deep-house,126.0,4,0,0.0988,0.667,0.911,0.565,0.409,-7.457,0.0472,0.458,Disclosure,Control - Joe Goddard Remix,
13837,deep-house,110.0,4,0,0.00925,0.803,0.549,0.878,0.0457,-11.603,0.0721,0.465,Finnebassen,Bella,https://p.scdn.co/mp3-preview/33629a33f6e843e87c68c0ae2bc651603c42e305?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13838,deep-house,125.0,4,1,0.00139,0.824,0.565,0.82,0.0921,-9.226,0.0575,0.0629,Terje Saether,The Ripper,
13839,deep-house,125.0,4,1,0.032,0.574,0.486,0.895,0.0948,-17.63,0.0357,0.173,Carl Craig,Dreamland,
13840,deep-house,124.0,3,1,0.043,0.702,0.784,0.54,0.039,-8.995,0.0558,0.588,Kollektiv Turmstrasse,Was Bleibt - Jimpster Vocal Mix,https://p.scdn.co/mp3-preview/0f14213e9d8c8290f881c53e706dde40c1160a4b?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13841,deep-house,117.0,4,1,0.303,0.831,0.494,0.000686,0.0864,-7.847,0.0806,0.614,Alle Farben,She Moves,https://p.scdn.co/mp3-preview/8af1d88334dcbc8ffdc61dd6a068c337cd1b994b?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13842,deep-house,122.0,3,0,0.0672,0.719,0.631,0.69,0.17,-9.365,0.0363,0.0457,Oliver Schories,Sunset - Joris Delacroix Remix,https://p.scdn.co/mp3-preview/78550c38e04a49a1d84f093d78173c7cd945650e?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13843,deep-house,120.0,4,0,0.0949,0.719,0.637,0.923,0.0586,-8.802,0.0384,0.393,Hot Since 82,Planes & Trains,https://p.scdn.co/mp3-preview/9681c43f1a4c1879c6baca32150232764d723907?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13844,deep-house,125.0,4,0,0.269,0.68,0.703,0.00172,0.376,-8.976,0.0491,0.233,Joris Delacroix,Take Your Time,https://p.scdn.co/mp3-preview/7d1b18d93bf2b4a1633fef8b9675823344e41cbd?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13845,deep-house,122.0,4,1,0.00487,0.741,0.726,0.929,0.258,-10.963,0.0423,0.603,Foster,Loud Minority,
13846,deep-house,124.0,4,1,0.0028,0.795,0.609,0.713,0.0766,-11.58,0.0787,0.15,Monkey Safari,What We Called Love - Monkey Safari Remix,
13847,deep-house,120.0,4,1,0.00749,0.804,0.54,0.562,0.0756,-9.679,0.0525,0.56,Nolan,Everyday & Everynight - KANT Remix,
13848,deep-house,123.0,4,0,0.0453,0.847,0.568,0.405,0.676,-9.175,0.0893,0.292,Sorcha Richardson,Alone - David K & Lexer Remix,https://p.scdn.co/mp3-preview/d3b352d4003bb11d672e3617c9547bae9852f287?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13849,detroit-techno,139.0,4,1,0.0734,0.525,0.93,0.899,0.107,-9.758,0.104,0.786,Jeff Mills,The Bells,
13850,detroit-techno,116.0,4,1,0.524,0.859,0.586,0.915,0.113,-11.599,0.074,0.47,Theo Parrish,Falling Up,
13851,detroit-techno,139.0,4,1,0.0147,0.713,0.953,0.807,0.139,-10.892,0.0736,0.347,Richie Hawtin,Track Aa1,
13852,detroit-techno,102.0,4,1,3.3e-05,0.745,0.76,0.897,0.122,-7.403,0.0575,0.0548,Plastikman,Lasttrak,
13853,detroit-techno,129.0,4,1,0.00035,0.794,0.934,0.864,0.0778,-10.367,0.093,0.033,Robert Hood,"Minimal, Minimal",https://p.scdn.co/mp3-preview/ca8472d4946bfc75e82726feee2ef085b5f3a950?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13854,detroit-techno,124.0,4,0,0.00748,0.713,0.691,0.681,0.106,-7.189,0.0325,0.713,Kraftwerk,The Model - 2004 Remaster,
13855,detroit-techno,130.0,4,0,0.000688,0.864,0.584,0.0104,0.362,-17.037,0.0842,0.797,Inner City,Good Life (Buena Vida) - Carl Craig Mix,
13856,detroit-techno,126.0,4,1,1.07e-05,0.803,0.542,0.909,0.0866,-9.029,0.0684,0.509,Kevin Saunderson,World Of Deep - Jesse's Respect To Detroit Remix,
13857,detroit-techno,104.0,4,0,0.679,0.774,0.637,0.905,0.0926,-11.679,0.0603,0.364,Moodymann,The Setup,https://p.scdn.co/mp3-preview/40ed526b51ba9809f5ff9061dd9c5c219bd1cb34?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13858,detroit-techno,128.0,4,0,0.00266,0.71,0.729,0.859,0.252,-8.718,0.0416,0.301,Aril Brikha,Rising Sun,
13859,detroit-techno,133.0,4,1,0.000141,0.486,0.79,0.845,0.156,-11.54,0.0646,0.265,Galaxy 2 Galaxy,Amazon,https://p.scdn.co/mp3-preview/e61231780f98e64ea88342950650545104f72b90?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13860,detroit-techno,123.0,4,0,0.00182,0.848,0.854,0.447,0.067,-8.053,0.0392,0.583,Stacey Pullen,Circus Act - Nic Fanciulli Remix,https://p.scdn.co/mp3-preview/2affbba390e63a2815d679fb6871864867768e74?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13861,detroit-techno,124.0,4,1,0.00359,0.791,0.635,0.882,0.11,-8.146,0.0749,0.369,Joris Voorn,Blank - Deetron Paradise Dub,
13862,detroit-techno,125.0,4,0,0.00025,0.703,0.576,0.829,0.11,-14.954,0.0428,0.617,Model 500,Starlight - Echospace Unreleased Mix,https://p.scdn.co/mp3-preview/ea71ea13983d8f6d7bc50bdee8679d81d1ea0874?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13863,detroit-techno,139.0,4,1,7.22e-06,0.667,0.938,0.91,0.0463,-10.264,0.042,0.498,Jeff Mills,Track A1 taken from AX-009B,
13864,detroit-techno,135.0,4,1,0.00409,0.751,0.732,0.864,0.629,-8.023,0.04,0.356,Carl Craig,They Were,
13865,detroit-techno,129.0,4,1,4.16e-05,0.702,0.499,0.873,0.132,-9.712,0.0465,0.459,The Other People Place,You Said You Want Me,https://p.scdn.co/mp3-preview/2bc062b01ef33ecbcc389be12deec0fc24ded8ae?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13866,detroit-techno,132.0,4,0,0.000538,0.798,0.841,0.938,0.106,-12.868,0.0474,0.373,Aril Brikha,On & On,
13867,detroit-techno,121.0,4,0,0.00349,0.191,0.9,0.832,0.326,-9.054,0.118,0.124,Carl Craig,Red Lights,
13868,detroit-techno,124.0,4,1,0.0084,0.534,0.838,0.0375,0.0752,-9.238,0.0437,0.653,Inner City,Do You Love What You Feel - Duane Bradley Album Mix,
13869,detroit-techno,112.0,4,1,0.00524,0.585,0.816,0.909,0.0997,-7.31,0.0341,0.0565,Robert Hood,Learning,https://p.scdn.co/mp3-preview/862518d33b0ed75974a5e0e51096d2783ec90791?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13870,detroit-techno,121.0,4,0,0.0207,0.534,0.447,0.837,0.111,-14.06,0.0995,0.169,Moodymann,Forevernevermore,https://p.scdn.co/mp3-preview/ac6f3942f830e6cd0ece366b895a00cee7d96e79?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13871,detroit-techno,121.0,4,0,0.183,0.753,0.67,0.861,0.103,-13.208,0.048,0.336,Theo Parrish,Paradise Architects,https://p.scdn.co/mp3-preview/d5c3628e9d747a6c48e7267b635029def1664cb1?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13872,detroit-techno,134.0,4,0,0.147,0.726,0.884,0.0423,0.0988,-8.001,0.0564,0.483,Octave One,Blackwater (full Strings Vocal Mix),
13873,detroit-techno,136.0,4,1,0.00999,0.774,0.747,0.647,0.101,-13.849,0.0481,0.42,Aztec Mystic,Aztec Mystic,
13874,detroit-techno,131.0,4,1,0.00562,0.726,0.52,0.866,0.109,-11.816,0.0528,0.319,The Other People Place,Let Me Be Me,https://p.scdn.co/mp3-preview/60ded9b503efb72b3db7878d9d2484b556decf1a?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13875,detroit-techno,137.0,4,1,0.212,0.781,0.71,0.943,0.0788,-13.658,0.113,0.18,Plastikman,Skizofrenik,
13876,detroit-techno,119.0,4,1,0.000456,0.656,0.481,0.863,0.054,-16.905,0.051,0.535,Virgo,Do You Know Who You Are?,
13877,detroit-techno,127.0,4,1,0.204,0.512,0.434,0.0411,0.337,-14.101,0.0303,0.453,Inner City,Inner City Theme,
13878,detroit-techno,122.0,4,1,0.829,0.633,0.0546,0.0,0.11,-17.026,0.164,0.373,Carl Craig,Attitude,
13879,detroit-techno,125.0,4,0,0.00258,0.792,0.66,0.895,0.0943,-9.006,0.0744,0.0387,Speedy J,Klave - Original Mix,https://p.scdn.co/mp3-preview/c19719ee13e3be59b3d9a2b5eba98431071aa833?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13880,detroit-techno,123.0,4,1,0.973,0.338,0.996,0.923,0.922,-12.948,0.396,0.0264,Plastikman,Vokx,
13881,detroit-techno,120.0,4,0,0.00317,0.8,0.982,0.835,0.111,-8.37,0.0666,0.383,The Dirtbombs,Sharevari - Omar S Remix,
13882,detroit-techno,120.0,4,0,0.0157,0.729,0.884,0.0907,0.0803,-9.382,0.0876,0.478,Carl Craig,Kilode - Carl Craig Remix,
13883,detroit-techno,106.0,4,0,0.0903,0.777,0.657,0.0,0.0878,-4.8,0.0306,0.894,Jeff Mills,Troublemaker (I Swear You're Giving Me a Heart Attack),https://p.scdn.co/mp3-preview/93c10cbc985f3084d29ec70a0552120a4b79896a?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13884,detroit-techno,115.0,4,0,0.113,0.669,0.923,0.447,0.0885,-9.959,0.0473,0.699,Inner City,Hallelujah - Leftfield On High Vocal,
13885,detroit-techno,128.0,4,1,0.0117,0.782,0.504,0.0596,0.225,-10.977,0.123,0.455,A Number Of Names,Shari Vari - Original Mix,https://p.scdn.co/mp3-preview/8af576a7d58e30363e7d5c8d69b70fc611101c41?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13886,detroit-techno,118.0,4,1,0.0159,0.797,0.564,0.857,0.0785,-13.526,0.0659,0.597,Robert Hood,Motor City,https://p.scdn.co/mp3-preview/6e3b7d9a6d73f7b86a6880fe8c228c0463eea906?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13887,detroit-techno,149.0,4,1,0.361,0.531,0.321,0.828,0.077,-17.891,0.0323,0.104,The Detroit Escalator Co.,Scram,https://p.scdn.co/mp3-preview/d9c77f725472bb9a7d221494ff02ed29ba4d3e82?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13888,detroit-techno,124.0,4,0,0.0033,0.636,0.87,0.396,0.103,-13.175,0.061,0.64,Cybotron,R-9,
13889,detroit-techno,126.0,4,1,0.000337,0.791,0.973,0.916,0.0808,-10.228,0.0802,0.0377,Plastikman,Spastik,
13890,detroit-techno,135.0,4,1,0.00022,0.443,0.927,0.601,0.393,-5.064,0.0646,0.329,Richie Hawtin,The Sound Of The Third Season,
13891,detroit-techno,120.0,4,1,0.873,0.57,0.238,0.533,0.0814,-21.686,0.0483,0.115,Moodymann,On The Run,https://p.scdn.co/mp3-preview/529e2430391414119788bdbd50aeedfac7da4d8f?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13892,detroit-techno,94.0,4,0,0.00398,0.627,0.548,0.835,0.15,-10.429,0.0538,0.168,Anthony Shakir,"Here, There & Nowhere",
13893,detroit-techno,81.0,5,1,0.356,0.409,0.852,0.939,0.101,-10.984,0.475,0.062,Redshape,Rorschach's Game,https://p.scdn.co/mp3-preview/1a97c0f7bfe681c076caff58bcf5fa2673f80393?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13894,detroit-techno,138.0,4,1,0.291,0.863,0.549,0.89,0.0998,-12.82,0.07,0.0433,The Detroit Escalator Co.,Sil Lum Tao,https://p.scdn.co/mp3-preview/c0f8967eedae876c4ce1635b58a60f636f1798e7?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13895,detroit-techno,122.0,4,0,0.644,0.55,0.105,0.839,0.678,-28.167,0.0335,0.122,Plastikman,Converge,
13896,detroit-techno,131.0,4,1,0.0039,0.559,0.579,0.258,0.0731,-16.329,0.0392,0.253,Juan Atkins,Track Ten (Re-work by Kirk Degiorgio),https://p.scdn.co/mp3-preview/d21c3a2a571ff72970e1f4d4d1d70b6ecf0d92b8?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13897,detroit-techno,125.0,4,0,0.0127,0.686,0.924,0.642,0.129,-7.264,0.0567,0.865,R.tyme,R-theme,
13898,detroit-techno,125.0,4,1,0.0751,0.783,0.665,0.91,0.11,-10.783,0.0564,0.624,Elecktroids,Silicon Valley,
13899,disco,130.0,4,1,0.0973,0.84,0.707,0.0,0.27,-6.957,0.0514,0.697,Gyllene Tider,Sommartider,https://p.scdn.co/mp3-preview/5f37db1a40f877b5928251861cc51d7bdc3d348c?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13900,disco,114.0,4,0,0.149,0.707,0.854,0.116,0.0987,-8.231,0.0286,0.96,MFSB,T.S.O.P. (The Sound of Philadelphia),https://p.scdn.co/mp3-preview/9ad7f91469aa7a70897e067fc74f7f14e8ff1a2c?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13901,disco,125.0,4,0,0.00657,0.629,0.869,0.0,0.191,-7.013,0.314,0.715,Far East Movement,Like A G6,
13902,disco,140.0,4,0,0.0664,0.67,0.948,1.25e-05,0.0422,-4.28,0.07,0.489,Aqua,Doctor Jones,
13903,disco,120.0,4,1,0.443,0.797,0.737,0.0,0.314,-8.459,0.0542,0.957,Melba Moore,This Is It,https://p.scdn.co/mp3-preview/7c3d89b265334d6213a551fde95e2dff866e58f1?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13904,disco,114.0,4,0,0.118,0.736,0.498,0.00212,0.0963,-17.093,0.0393,0.897,CHIC,I Want Your Love - Edit,https://p.scdn.co/mp3-preview/63ffccdf563ae4f5f6451b131d66d50804719e13?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13905,disco,128.0,4,0,0.332,0.509,0.79,6.67e-05,0.316,-3.782,0.0374,0.638,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,
13906,disco,125.0,4,1,0.0075,0.802,0.781,0.825,0.147,-6.564,0.0368,0.622,Swedish House Mafia,One - Radio Edit,
13907,disco,105.0,4,0,0.0182,0.507,0.729,1.4e-06,0.0658,-5.399,0.0393,0.272,M83,Midnight City,
13908,disco,116.0,4,0,0.0426,0.794,0.811,1.07e-06,0.101,-8.966,0.038,0.862,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,https://p.scdn.co/mp3-preview/92d40a2ae211cceb264e9ee1e67fe05f4d788200?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13909,disco,120.0,4,0,0.0678,0.622,0.79,0.0,0.244,-3.468,0.0322,0.73,Four Tops,"Reach Out, I'll Be There",
13910,disco,100.0,4,0,0.00829,0.604,0.919,5.2e-05,0.419,-2.944,0.0478,0.75,Timoteij,Kom,
13911,disco,106.0,4,1,0.16,0.6,0.708,0.000139,0.446,-6.249,0.038,0.693,Bee Gees,More Than A Woman (2007 Remastered Saturday Night Fever LP Version),
13912,disco,117.0,4,1,1.62e-05,0.48,0.875,0.000751,0.103,-5.898,0.0429,0.826,Nirvana,Smells Like Teen Spirit,
13913,disco,134.0,4,1,0.0476,0.811,0.879,1.91e-06,0.109,-3.724,0.0514,0.962,Meghan Trainor,All About That Bass,https://p.scdn.co/mp3-preview/25128e3ab7e61b593d5f15ab601369bc83bd9c5e?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13914,disco,115.0,4,1,0.198,0.664,0.848,0.000321,0.118,-6.518,0.0536,0.662,Boney M.,Rivers of Babylon,https://p.scdn.co/mp3-preview/c6fa85b678b9aace13a03b92d94937d7220c9a35?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13915,disco,127.0,4,1,0.00547,0.93,0.722,0.00505,0.0554,-6.597,0.0691,0.967,Salt-N-Pepa,Push It,
13916,disco,126.0,4,1,0.114,0.697,0.809,0.000521,0.183,-8.197,0.0302,0.98,"Earth, Wind & Fire",September,
13917,disco,123.0,4,1,0.0939,0.61,0.859,5.27e-06,0.352,-7.446,0.0895,0.626,Kool & The Gang,Celebration,
13918,disco,115.0,4,1,0.164,0.805,0.558,2.2e-05,0.0546,-5.226,0.041,0.965,Aretha Franklin,Respect,https://p.scdn.co/mp3-preview/b0d0b4ec8963779239654542a0b33d25caf38156?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13919,disco,128.0,4,1,0.000145,0.584,0.828,0.228,0.219,-8.775,0.0354,0.293,Rebecca & Fiona,Bullets - Nause & Adrian Lux Remix Radio,
13920,disco,130.0,4,0,0.149,0.62,0.87,0.0,0.0705,-6.52,0.0868,0.513,David Guetta,Gettin' Over You (feat. Fergie & LMFAO),
13921,disco,128.0,4,0,0.00948,0.65,0.923,0.758,0.232,-3.666,0.0531,0.388,DVBBS,Tsunami - Radio Edit,https://p.scdn.co/mp3-preview/b5fcff8b74a66a311619cfd667f42416119919b9?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13922,disco,132.0,4,1,8.1e-05,0.702,0.839,0.0,0.072,-3.992,0.0439,0.856,Katy Perry,Hot N Cold,
13923,disco,124.0,4,0,0.117,0.768,0.874,0.0628,0.0842,-7.303,0.034,0.839,SNAP!,Rhythm Is A Dancer - 12'' Version,
13924,disco,110.0,4,1,0.0222,0.738,0.744,0.0,0.331,-4.757,0.042,0.556,Maroon 5,Payphone,
13925,disco,148.0,4,1,0.58,0.688,0.676,0.00361,0.483,-5.425,0.038,0.933,Maxine Nightingale,Right Back Where We Started From - 1994 Remaster,
13926,disco,126.0,4,0,0.0679,0.604,0.787,0.15,0.127,-3.674,0.103,0.301,David Guetta,Titanium (feat. Sia),https://p.scdn.co/mp3-preview/06392eaab5975806f18d8411f5b58f50b1899198?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13927,disco,127.0,4,1,0.0262,0.723,0.833,1.26e-05,0.288,-9.067,0.0471,0.912,Tavares,Don't Take Away The Music,
13928,disco,120.0,4,1,0.0164,0.775,0.874,0.00262,0.053,-8.958,0.0328,0.97,Donna Summer,Hot Stuff - Single Version,
13929,disco,135.0,5,1,2.76e-05,0.87,0.676,0.668,0.0399,-9.689,0.0564,0.968,Isaac Hayes,Don't Let Go - Single Version,
13930,disco,126.0,4,0,0.143,0.684,0.862,0.000333,0.119,-4.772,0.0462,0.884,ABBA,Voulez-Vous,
13931,disco,119.0,4,0,0.18,0.778,0.818,0.000644,0.0647,-9.526,0.0461,0.921,Stacy Lattisaw,Jump to the Beat,https://p.scdn.co/mp3-preview/41afa80625ead0f2adc442ce2cfe2f517c9ee3ea?cid=5ec0c1e4fb5642debb818e2be13bd1e4
13932,disco,174.0,4,1,0.0163,0.286,0.784,6.48e-05,0.0713,-2.873,0.0749,0.618,Sia,Chandelier,https://p.scdn.co/mp3-preview/031eaf3d0a9175de309ed39a4fc9e3358855dc42?cid=5ec0c1e4fb5642debb818e2be13bd1e4
